0	4570	9	9.000	0.000	A
1	4546	9	9.000	0.000	A
2	4544	9	9.000	0.000	A
3	4582	9	9.000	0.000	A
4	4557	9	9.000	0.000	A
5	4548	9	9.000	0.000	A
6	4562	9	9.000	0.000	A
7	4562	9	9.000	0.000	A
8	4518	9	9.000	0.000	A
9	4563	9	9.000	0.000	A
10	4579	9	9.000	0.000	A
11	4543	9	9.000	0.000	A
12	4575	9	9.000	0.000	A
13	4524	9	9.000	0.000	A
14	4551	9	9.000	0.000	A
15	4570	9	9.000	0.000	A
16	4544	9	9.000	0.000	A
17	4534	9	9.000	0.000	A
18	4546	9	9.000	0.000	A
19	4556	9	9.000	0.000	A
20	4557	9	9.000	0.000	A
21	4563	9	9.000	0.000	A
22	4525	9	9.000	0.000	A
23	4562	9	9.000	0.000	A
24	4577	9	9.000	0.000	A
25	4513	9	9.000	0.000	A
26	4557	9	9.000	0.000	A
27	4543	9	9.000	0.000	A
28	4523	9	9.000	0.000	A
29	4522	9	9.000	0.000	A
30	4579	9	9.000	0.000	A
31	4526	9	9.000	0.000	A
32	4558	9	9.000	0.000	A
33	4545	9	9.000	0.000	A
34	4535	9	9.000	0.000	A
35	4548	9	9.000	0.000	A
36	4566	9	9.000	0.000	A
37	4542	9	9.000	0.000	A
38	4573	8	9.000	0.015	A
39	4527	8	9.000	0.015	A
40	4548	8	9.000	0.015	A
41	4534	8	8.999	0.026	A
42	4515	8	8.999	0.030	A
43	4540	8	8.998	0.039	A
44	4550	8	8.998	0.042	A
45	4559	8	8.997	0.053	A
46	4554	8	8.996	0.064	A
47	4523	8	8.995	0.070	A
48	4553	8	8.994	0.080	A
49	4539	8	8.994	0.074	A
50	4523	8	8.992	0.086	A
51	4568	8	8.991	0.092	A
52	4555	8	8.989	0.102	A
53	4565	8	8.988	0.109	A
54	4564	8	8.985	0.121	A
55	4526	8	8.984	0.127	A
56	4528	8	8.981	0.135	A
57	4557	8	8.978	0.147	A
58	4533	8	8.977	0.149	A
59	4588	8	8.974	0.160	A
60	4530	8	8.974	0.161	A
61	4548	8	8.971	0.169	A
62	4553	8	8.967	0.179	A
63	4544	8	8.964	0.185	A
64	4522	8	8.960	0.195	A
65	4534	8	8.957	0.203	A
66	4553	8	8.950	0.219	A
67	4544	8	8.946	0.226	A
68	4545	8	8.941	0.236	A
69	4533	8	8.936	0.245	A
70	4530	8	8.931	0.254	A
71	4555	8	8.926	0.262	A
72	4534	8	8.923	0.267	A
73	4586	8	8.917	0.276	A
74	4544	8	8.908	0.289	A
75	4530	8	8.900	0.300	A
76	4523	8	8.895	0.306	A
77	4569	8	8.891	0.312	A
78	4549	8	8.882	0.323	A
79	4579	8	8.875	0.331	A
80	4576	8	8.865	0.342	A
81	4542	8	8.861	0.346	A
82	4536	8	8.852	0.355	A
83	4527	8	8.846	0.361	A
84	4553	8	8.836	0.370	A
85	4541	8	8.831	0.375	A
86	4574	8	8.821	0.384	A
87	4577	8	8.810	0.392	A
88	4518	8	8.805	0.396	A
89	4518	8	8.795	0.404	A
90	4562	8	8.784	0.412	A
91	4523	7	8.773	0.420	A
92	4548	7	8.764	0.425	A
93	4534	7	8.754	0.432	A
94	4523	7	8.738	0.441	A
95	4570	7	8.727	0.447	A
96	4540	7	8.710	0.455	A
97	4545	7	8.699	0.460	A
98	4564	7	8.691	0.465	A
99	4538	7	8.681	0.468	A
100	4571	7	8.666	0.475	A
101	4502	7	8.649	0.481	A
102	4555	7	8.634	0.486	A
103	4520	7	8.619	0.490	A
104	4506	7	8.604	0.496	A
105	4578	7	8.586	0.499	A
106	4550	7	8.572	0.503	A
107	4547	7	8.553	0.506	A
108	4538	7	8.539	0.509	A
109	4540	7	8.525	0.513	A
110	4506	7	8.510	0.516	A
111	4532	7	8.489	0.519	A
112	4553	7	8.470	0.527	A
113	4545	7	8.454	0.531	A
114	4542	7	8.438	0.532	A
115	4548	7	8.420	0.534	A
116	4592	7	8.405	0.537	A
117	4572	7	8.386	0.542	A
118	4577	7	8.371	0.539	A
119	4508	7	8.353	0.544	A
120	4546	7	8.333	0.548	A
121	4530	7	8.310	0.545	A
122	4556	7	8.295	0.550	A
123	4562	7	8.277	0.549	A
124	4554	7	8.264	0.550	A
125	4541	7	8.245	0.548	A
126	4539	7	8.228	0.550	A
127	4551	7	8.214	0.550	A
128	4557	7	8.196	0.551	A
129	4545	7	8.174	0.553	A
130	4523	7	8.157	0.551	A
131	4566	7	8.143	0.552	A
132	4531	7	8.131	0.549	A
133	4542	7	8.110	0.545	A
134	4567	7	8.092	0.547	A
135	4570	7	8.078	0.544	A
136	4548	7	8.060	0.543	A
137	4522	7	8.050	0.540	A
138	4525	7	8.029	0.537	A
139	4534	7	8.018	0.539	A
140	4579	7	8.001	0.541	A
141	4523	7	7.982	0.541	A
142	4548	7	7.967	0.538	A
143	4499	7	7.949	0.536	A
144	4533	7	7.931	0.532	A
145	4534	7	7.912	0.534	A
146	4545	7	7.901	0.530	A
147	4557	7	7.882	0.531	A
148	4531	7	7.865	0.528	A
149	4544	7	7.852	0.525	A
150	4566	7	7.828	0.524	A
151	4565	7	7.814	0.519	A
152	4535	7	7.798	0.519	A
153	4513	7	7.776	0.522	A
154	4574	7	7.758	0.520	A
155	4560	7	7.744	0.519	A
156	4528	7	7.725	0.522	A
157	4569	7	7.703	0.521	A
158	4560	7	7.691	0.518	A
159	4527	7	7.670	0.518	A
160	4554	7	7.653	0.517	A
161	4522	7	7.639	0.520	A
162	4538	7	7.623	0.521	A
163	4588	7	7.602	0.521	A
164	4498	7	7.586	0.520	A
165	4553	7	7.572	0.520	A
166	4557	7	7.552	0.520	A
