0	4561	7	7.000	0.000	A
1	4549	7	7.000	0.000	A
2	4545	7	7.000	0.000	A
3	4547	7	7.000	0.000	A
4	4526	7	7.000	0.000	A
5	4544	7	7.000	0.000	A
6	4563	7	7.000	0.000	A
7	4544	7	7.000	0.000	A
8	4566	7	7.000	0.000	A
9	4506	7	7.000	0.000	A
10	4542	7	7.000	0.000	A
11	4540	7	7.000	0.000	A
12	4576	7	7.000	0.000	A
13	4569	7	7.000	0.000	A
14	4511	7	7.000	0.000	A
15	4592	7	7.000	0.000	A
16	4531	7	7.000	0.000	A
17	4549	7	7.000	0.000	A
18	4537	7	7.000	0.000	A
19	4552	7	7.000	0.000	A
20	4569	7	7.000	0.000	A
21	4543	7	7.000	0.000	A
22	4552	7	7.000	0.000	A
23	4543	7	7.000	0.000	A
24	4541	7	7.000	0.000	A
25	4577	7	7.000	0.000	A
26	4551	7	7.000	0.000	A
27	4521	7	7.000	0.000	A
28	4557	7	7.000	0.000	A
29	4553	7	7.000	0.000	A
30	4532	7	7.000	0.000	A
31	4540	7	7.000	0.000	A
32	4536	7	7.000	0.000	A
33	4532	7	7.000	0.000	A
34	4540	7	7.000	0.000	A
35	4556	7	7.000	0.000	A
36	4561	7	7.000	0.000	A
37	4568	7	7.000	0.000	A
38	4551	7	7.000	0.000	A
39	4595	7	7.000	0.000	A
40	4547	7	7.000	0.000	A
41	4558	7	7.000	0.000	A
42	4513	7	7.000	0.000	A
43	4534	7	7.000	0.000	A
44	4563	7	7.000	0.000	A
45	4539	7	7.000	0.000	A
46	4581	7	7.000	0.000	A
47	4535	7	7.000	0.000	A
48	4559	7	7.000	0.000	A
49	4574	7	7.000	0.000	A
50	4516	7	7.000	0.000	A
51	4557	7	7.000	0.000	A
52	4555	7	7.000	0.000	A
53	4543	7	7.000	0.000	A
54	4548	7	7.000	0.000	A
55	4537	7	7.000	0.000	A
56	4543	7	7.000	0.000	A
57	4549	7	7.000	0.000	A
58	4529	7	7.000	0.000	A
59	4514	7	7.000	0.000	A
60	4579	7	7.000	0.000	A
61	4583	7	7.000	0.000	A
62	4550	7	7.000	0.000	A
63	4550	7	7.000	0.000	A
64	4556	7	7.000	0.000	A
65	4532	7	7.000	0.000	A
66	4546	7	7.000	0.000	A
67	4545	7	7.000	0.000	A
68	4560	7	7.000	0.000	A
69	4538	7	7.000	0.000	A
70	4523	7	7.000	0.000	A
71	4565	7	7.000	0.000	A
72	4578	7	7.000	0.000	A
73	4554	7	7.000	0.000	A
74	4546	7	7.000	0.000	A
75	4567	7	7.000	0.000	A
76	4520	7	7.000	0.000	A
77	4524	7	7.000	0.000	A
78	4530	7	7.000	0.000	A
79	4544	7	7.000	0.000	A
80	4535	7	7.000	0.000	A
81	4551	7	7.000	0.000	A
82	4549	7	7.000	0.000	A
83	4574	7	7.000	0.000	A
84	4502	7	7.000	0.000	A
85	4539	7	7.000	0.000	A
86	4546	7	7.000	0.000	A
87	4552	7	7.000	0.000	A
88	4538	7	7.000	0.000	A
89	4545	7	7.000	0.000	A
90	4525	7	7.000	0.000	A
91	4539	7	7.000	0.000	A
92	4559	7	7.000	0.000	A
93	4542	7	7.000	0.000	A
94	4528	7	7.000	0.000	A
95	4545	7	7.000	0.000	A
96	4574	7	7.000	0.000	A
97	4549	7	7.000	0.000	A
98	4521	7	7.000	0.000	A
99	4531	7	7.000	0.000	A
100	4540	7	7.000	0.000	A
101	4536	7	7.000	0.000	A
102	4520	7	7.000	0.000	A
103	4512	7	7.000	0.000	A
104	4587	7	7.000	0.000	A
105	4559	7	7.000	0.000	A
106	4534	7	7.000	0.000	A
107	4556	7	7.000	0.000	A
108	4534	7	7.000	0.000	A
109	4547	7	7.000	0.000	A
110	4551	7	7.000	0.000	A
111	4516	7	7.000	0.000	A
112	4517	7	7.000	0.000	A
113	4510	7	7.000	0.000	A
114	4513	7	7.000	0.000	A
115	4557	7	7.000	0.000	A
116	4547	7	7.000	0.000	A
117	4537	7	7.000	0.000	A
118	4532	7	7.000	0.000	A
119	4532	7	7.000	0.000	A
120	4560	7	7.000	0.000	A
121	4534	7	7.000	0.000	A
122	4507	7	7.000	0.000	A
123	4530	7	7.000	0.000	A
124	4550	7	7.000	0.000	A
125	4508	7	7.000	0.000	A
126	4569	7	7.000	0.000	A
127	4549	7	7.000	0.000	A
128	4535	7	7.000	0.000	A
129	4574	7	7.000	0.000	A
130	4556	7	7.000	0.000	A
131	4540	7	7.000	0.000	A
132	4541	7	7.000	0.000	A
133	4563	7	7.000	0.000	A
134	4546	7	7.000	0.000	A
135	4542	7	7.000	0.000	A
136	4573	7	7.000	0.000	A
137	4533	7	7.000	0.000	A
138	4523	7	7.000	0.000	A
139	4541	7	7.000	0.000	A
140	4544	7	7.000	0.000	A
141	4580	7	7.000	0.000	A
142	4566	7	7.000	0.000	A
143	4535	7	7.000	0.000	A
144	4555	7	7.000	0.000	A
145	4543	7	7.000	0.000	A
146	4546	7	7.000	0.000	A
147	4542	7	7.000	0.000	A
148	4543	7	7.000	0.000	A
149	4595	7	7.000	0.000	A
150	4471	7	7.000	0.000	A
151	4572	7	7.000	0.000	A
152	4552	7	7.000	0.000	A
153	4544	7	7.000	0.000	A
154	4550	7	7.000	0.000	A
155	4536	7	7.000	0.000	A
156	4530	7	7.000	0.000	A
157	4528	7	7.000	0.000	A
158	4546	7	7.000	0.000	A
159	4527	7	7.000	0.000	A
160	4545	7	7.000	0.000	A
161	4542	7	7.000	0.000	A
162	4550	7	7.000	0.000	A
163	4566	7	7.000	0.000	A
164	4545	7	7.000	0.000	A
165	4535	7	7.000	0.000	A
166	4523	7	7.000	0.000	A
167	4583	7	7.000	0.000	A
168	4525	7	7.000	0.000	A
169	4520	7	7.000	0.000	A
170	4563	7	7.000	0.000	A
171	4502	7	7.000	0.000	A
172	4550	7	7.000	0.000	A
173	4547	7	7.000	0.000	A
174	4583	7	7.000	0.000	A
175	4529	7	7.000	0.000	A
176	4565	7	7.000	0.000	A
177	4533	7	7.000	0.000	A
178	4554	7	7.000	0.000	A
179	4532	7	7.000	0.000	A
180	4546	7	7.000	0.000	A
181	4555	7	7.000	0.000	A
182	4526	7	7.000	0.000	A
183	4545	7	7.000	0.000	A
184	4541	7	7.000	0.000	A
185	4535	7	7.000	0.000	A
186	4559	7	7.000	0.000	A
187	4553	7	7.000	0.000	A
188	4557	7	7.000	0.000	A
189	4576	7	7.000	0.000	A
190	4541	7	7.000	0.000	A
191	4542	7	7.000	0.000	A
192	4551	7	7.000	0.000	A
193	4563	7	7.000	0.000	A
194	4552	6	7.000	0.015	A
195	4558	6	7.000	0.015	A
196	4566	6	7.000	0.021	A
197	4520	6	6.999	0.026	A
198	4583	6	6.999	0.036	A
199	4519	6	6.998	0.045	A
200	4554	6	6.998	0.049	A
201	4560	6	6.996	0.061	A
202	4547	6	6.995	0.071	A
203	4545	6	6.994	0.075	A
204	4545	6	6.994	0.074	A
205	4555	6	6.995	0.074	A
206	4567	6	6.993	0.081	A
207	4508	6	6.992	0.089	A
208	4538	6	6.992	0.090	A
209	4598	6	6.989	0.104	A
210	4501	6	6.989	0.104	A
211	4556	6	6.987	0.115	A
212	4540	6	6.985	0.122	A
213	4548	6	6.984	0.125	A
214	4541	6	6.983	0.128	A
215	4566	6	6.982	0.134	A
216	4536	6	6.981	0.137	A
217	4559	6	6.976	0.153	A
218	4542	6	6.976	0.154	A
219	4521	6	6.974	0.159	A
220	4546	6	6.970	0.171	A
221	4561	6	6.970	0.171	A
222	4543	6	6.965	0.183	A
223	4543	6	6.964	0.187	A
224	4527	6	6.961	0.194	A
225	4548	6	6.957	0.202	A
226	4550	6	6.953	0.211	A
227	4499	6	6.950	0.217	A
228	4528	6	6.949	0.220	A
229	4545	6	6.944	0.230	A
230	4499	6	6.941	0.235	A
231	4549	6	6.936	0.244	A
232	4536	6	6.931	0.253	A
233	4534	6	6.925	0.263	A
234	4542	6	6.920	0.271	A
235	4570	6	6.914	0.280	A
236	4531	6	6.910	0.287	A
237	4597	6	6.904	0.295	A
238	4511	6	6.901	0.298	A
239	4584	6	6.895	0.306	A
240	4535	6	6.889	0.314	A
241	4550	6	6.881	0.324	A
242	4538	6	6.876	0.329	A
243	4548	6	6.870	0.336	A
244	4588	6	6.864	0.343	A
245	4547	6	6.861	0.346	A
246	4574	6	6.854	0.354	A
247	4549	6	6.846	0.361	A
248	4493	6	6.839	0.367	A
249	4535	6	6.832	0.374	A
250	4547	6	6.829	0.376	A
251	4554	6	6.818	0.386	A
252	4538	6	6.815	0.389	A
253	4544	6	6.804	0.397	A
254	4488	6	6.797	0.402	A
255	4561	6	6.790	0.407	A
256	4511	6	6.787	0.409	A
257	4552	6	6.777	0.416	A
258	4538	6	6.766	0.423	A
259	4527	6	6.760	0.427	A
260	4544	6	6.752	0.432	A
261	4574	6	6.743	0.437	A
262	4525	6	6.736	0.441	A
263	4537	6	6.731	0.443	A
264	4549	6	6.722	0.448	A
265	4578	6	6.714	0.452	A
266	4544	6	6.710	0.454	A
267	4529	6	6.697	0.460	A
268	4576	6	6.695	0.460	A
269	4573	6	6.686	0.464	A
270	4540	6	6.676	0.468	A
271	4527	6	6.668	0.471	A
272	4539	6	6.664	0.472	A
273	4543	6	6.647	0.478	A
274	4556	6	6.641	0.480	A
275	4538	6	6.628	0.483	A
276	4555	6	6.620	0.485	A
277	4531	6	6.612	0.487	A
278	4555	6	6.605	0.489	A
279	4544	6	6.594	0.491	A
280	4551	6	6.585	0.493	A
281	4570	6	6.576	0.494	A
282	4551	6	6.566	0.496	A
283	4548	6	6.562	0.496	A
284	4574	6	6.553	0.497	A
285	4535	6	6.540	0.498	A
286	4561	6	6.532	0.499	A
287	4542	6	6.524	0.499	A
288	4542	6	6.511	0.500	A
289	4561	6	6.507	0.500	A
290	4554	6	6.500	0.500	A
291	4540	6	6.487	0.500	A
292	4578	6	6.480	0.500	A
293	4504	6	6.467	0.499	A
294	4545	6	6.461	0.499	A
295	4550	6	6.448	0.497	A
296	4561	6	6.437	0.496	A
