0	4540	11	11.000	0.000	A
1	4535	11	11.000	0.000	A
2	4524	11	11.000	0.000	A
3	4516	11	11.000	0.000	A
4	4534	11	11.000	0.000	A
5	4574	11	11.000	0.000	A
6	4562	11	11.000	0.000	A
7	4550	11	11.000	0.000	A
8	4506	11	11.000	0.000	A
9	4566	11	11.000	0.000	A
10	4549	11	11.000	0.000	A
11	4538	11	11.000	0.000	A
12	4554	11	11.000	0.000	A
13	4540	11	11.000	0.000	A
14	4547	11	11.000	0.000	A
15	4558	11	11.000	0.000	A
16	4552	11	11.000	0.000	A
17	4530	11	11.000	0.000	A
18	4574	11	11.000	0.000	A
19	4536	11	11.000	0.000	A
20	4551	11	11.000	0.000	A
21	4551	11	11.000	0.000	A
22	4548	11	11.000	0.000	A
23	4525	11	11.000	0.000	A
24	4530	11	11.000	0.000	A
25	4556	11	11.000	0.000	A
26	4538	11	11.000	0.000	A
27	4562	11	11.000	0.000	A
28	4534	11	11.000	0.000	A
29	4522	11	11.000	0.000	A
30	4568	11	11.000	0.000	A
31	4532	11	11.000	0.000	A
32	4528	11	11.000	0.000	A
33	4500	11	11.000	0.000	A
34	4581	11	11.000	0.000	A
35	4522	11	11.000	0.000	A
36	4528	11	11.000	0.000	A
37	4532	11	11.000	0.000	A
38	4558	11	11.000	0.000	A
39	4530	11	11.000	0.000	A
40	4562	11	11.000	0.000	A
41	4532	11	11.000	0.000	A
42	4520	11	11.000	0.000	A
43	4540	11	11.000	0.000	A
44	4536	11	11.000	0.000	A
45	4542	11	11.000	0.000	A
46	4555	11	11.000	0.000	A
47	4591	11	11.000	0.000	A
48	4533	10	11.000	0.015	A
49	4553	11	11.000	0.000	A
50	4516	11	11.000	0.000	A
51	4537	11	11.000	0.000	A
52	4563	11	11.000	0.000	A
53	4531	11	11.000	0.000	A
54	4542	11	11.000	0.000	A
55	4567	11	11.000	0.000	A
56	4546	11	11.000	0.000	A
57	4534	11	11.000	0.000	A
58	4530	11	11.000	0.000	A
59	4588	11	11.000	0.000	A
60	4545	11	11.000	0.000	A
61	4543	11	11.000	0.000	A
62	4518	11	11.000	0.000	A
63	4568	11	11.000	0.000	A
64	4531	11	11.000	0.000	A
65	4523	11	11.000	0.000	A
66	4584	11	11.000	0.000	A
67	4524	11	11.000	0.000	A
68	4538	11	11.000	0.000	A
69	4463	11	11.000	0.000	A
70	4551	11	11.000	0.000	A
71	4540	11	11.000	0.000	A
72	4551	11	11.000	0.000	A
73	4553	11	11.000	0.000	A
74	4518	11	11.000	0.000	A
75	4565	11	11.000	0.000	A
76	4539	11	11.000	0.000	A
77	4522	11	11.000	0.000	A
78	4580	11	11.000	0.000	A
79	4499	11	11.000	0.000	A
80	4556	11	11.000	0.000	A
81	4566	11	11.000	0.000	A
82	4563	11	11.000	0.000	A
83	4515	11	11.000	0.000	A
84	4550	11	11.000	0.000	A
85	4523	11	11.000	0.000	A
86	4587	11	11.000	0.000	A
87	4543	11	11.000	0.000	A
88	4546	11	11.000	0.000	A
89	4531	11	11.000	0.000	A
90	4539	11	11.000	0.000	A
91	4525	11	11.000	0.000	A
92	4547	11	11.000	0.000	A
93	4564	11	11.000	0.000	A
94	4538	11	11.000	0.000	A
95	4534	11	11.000	0.000	A
96	4534	11	11.000	0.000	A
97	4514	11	11.000	0.000	A
98	4539	11	11.000	0.000	A
99	4572	11	11.000	0.000	A
100	4528	11	11.000	0.000	A
101	4591	11	11.000	0.000	A
102	4550	11	11.000	0.000	A
103	4525	11	11.000	0.000	A
104	4578	11	11.000	0.000	A
105	4574	11	11.000	0.000	A
106	4515	11	11.000	0.000	A
107	4562	11	11.000	0.000	A
108	4562	11	11.000	0.000	A
109	4542	11	11.000	0.000	A
110	4547	11	11.000	0.000	A
111	4559	11	11.000	0.000	A
112	4543	11	11.000	0.000	A
113	4524	11	11.000	0.000	A
114	4569	11	11.000	0.000	A
115	4517	11	11.000	0.000	A
116	4520	11	11.000	0.000	A
117	4531	11	11.000	0.000	A
118	4536	11	11.000	0.000	A
119	4557	11	11.000	0.000	A
120	4576	11	11.000	0.000	A
121	4562	11	11.000	0.000	A
122	4553	11	11.000	0.000	A
123	4543	11	11.000	0.000	A
124	4569	11	11.000	0.000	A
125	4536	11	11.000	0.000	A
126	4515	11	11.000	0.000	A
127	4546	11	11.000	0.000	A
128	4558	11	11.000	0.000	A
129	4545	11	11.000	0.000	A
130	4514	11	11.000	0.000	A
131	4527	11	11.000	0.000	A
132	4549	11	11.000	0.000	A
133	4538	11	11.000	0.000	A
134	4557	11	11.000	0.000	A
135	4515	11	11.000	0.000	A
136	4572	11	11.000	0.000	A
137	4497	11	11.000	0.000	A
138	4561	11	11.000	0.000	A
139	4541	11	11.000	0.000	A
140	4525	11	11.000	0.000	A
141	4560	11	11.000	0.000	A
